projectname,classification,commenttext
emf-2.4.1,WITHOUT_CLASSIFICATION,"/**   * The switch that delegates to the <code>createXXX</code> methods.   * <!-- begin-user-doc -->   * <!-- end-user-doc -->   * @generated   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// no property
emf-2.4.1,WITHOUT_CLASSIFICATION,// Continue to try a different approach.
emf-2.4.1,WITHOUT_CLASSIFICATION,// no property
emf-2.4.1,WITHOUT_CLASSIFICATION,//EParameterImpl
emf-2.4.1,WITHOUT_CLASSIFICATION,// Do the work within an operation because this is a long running activity that modifies the workbench. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Identifies a file-type absolute URI.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Only handle classifiers from this package. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// ChangeDescription
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create classes and their features
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// FeatureChange
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If it is an unqualified name, we will assume it refers to a type parameter, since we don't support default package. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Mark meta-data to indicate it can't be changed
emf-2.4.1,WITHOUT_CLASSIFICATION,"// We effectively passed null, """" to look up the general-content feature. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// EGenericType
emf-2.4.1,WITHOUT_CLASSIFICATION,// insert line break at the first line if there is something before the node start and the beginning of the line
emf-2.4.1,WITHOUT_CLASSIFICATION,//EcoreFactory
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// EATM Leave this disabled for now. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3078 of value (byte) 33 // Fill 156 of value (byte) -19 // Fill 4 of value (byte) 33 // Fill 90 of value (byte) -19 // Fill 6 of value (byte) 33 // Fill 22 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 6 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 38 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 6 of value (byte) -19 // Fill 2 of value (byte) 33 // Fill 8 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Give all generator adapters the chance to do setup work. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,//  Remove any non-Java dependencies from being added. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// this should never happen
emf-2.4.1,WITHOUT_CLASSIFICATION,// clear old values
emf-2.4.1,WITHOUT_CLASSIFICATION,// We can't update any properties via just a URL connection.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Trim off the segments corresponding to the package nesting. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore any exceptions and assume the class isn't available.
emf-2.4.1,WITHOUT_CLASSIFICATION,"// For an archive URI, check for the plugin.properties in the archive. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// create the IV for the password generation algorithm
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// Opening the detail area
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,"/**   * Calls <code>validateXXX</code> for the corresponding classifier of the model.   * <!-- begin-user-doc -->   * <!-- end-user-doc -->   * @generated   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// DocumentRoot
emf-2.4.1,WITHOUT_CLASSIFICATION,"// We do not want to diagnose any errors that have already been diagnosed by a super type. // Although we ignore all the first super's features, there may be mixin classes that still would result in duplicates. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// loop for all commented out nodes
emf-2.4.1,WITHOUT_CLASSIFICATION,// We need to be careful that the proxy may be resolved while we are attaching this adapter. // We need to avoid attaching the adapter during the resolve  // and also attaching it again as we walk the eContents() later. // Checking here avoids having to check during addAdapter. //
emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-2$
emf-2.4.1,WITHOUT_CLASSIFICATION,// Produce different levels of diagnostic depending whether the names are exactly the same or only matching. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Switch to the new selection provider. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Look for duplicates among the generic super types. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Keep trying other member types until all have failed.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Match against every other operation but this one. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fake a selection changed event to update the menus. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// The referencing generic type must be contained to be in scope //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If none of the generic super types are bounded, then we've failed. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// append extra dimensions since they are not stored in Type object
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check if the bound specifies a classifier... //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Trim off the ""bin"" or ""runtime"" segment. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// The classifier of an attribute's generic type must be a data type. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Compact the results to remove unmatched objects //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If neither approach finds a contradiction, we must assume they are okay and then check all the arguments. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// If we didn't find the plugin.properties in the usual place nor in the archive... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// The type arguments of a generic super type must not be a wildcard. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If we can open  an input stream, then the plugin.properties is in the folder, and we have a good base URL. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If we still don't have a good base URL, complain about it. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Consider the classifiers in a special way  // to take into account the fact they they often acts as wrappers for instance type names // and that two classifiers that wrap the same instance type name should be considered equal. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create the mapping domain with a special command stack. // 
emf-2.4.1,WITHOUT_CLASSIFICATION,"/**   * The switch that delegates to the <code>createXXX</code> methods.   * <!-- begin-user-doc -->   * <!-- end-user-doc -->   * @generated   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// The content outline is just a tree. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the adapter from the factory. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// If we are still on the root mapping itself... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// If the type also specifies a classifier... //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Yield that mapping, create a stack, record it as the next one to prune, and add it to the stack. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// I.e., the classifiers are considered equal if they wrap the same non-null type. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// ================================================================
emf-2.4.1,WITHOUT_CLASSIFICATION,// Consider the instance type names they wrap  // to see if they are non-null and equal. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Get the top iterator, retrieve it's result, and record it as the one to which remove will be delegated. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// If the result about to be returned has children... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the adapter from the factory. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Record the iterator as the next one to prune, and add it to the stack. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Then eObject1 must be that match. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// There will be no iterator to prune. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the adapter from the factory. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// While the current iterator has no next... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the adapter from the factory. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// if the given class is subclass of enum and node is of subclass of type
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Only if the feature kind is unspecified should we return a match. // Otherwise, we might return an attribute feature when an element is required,  // or vice versa. This also can be controlled by XMLResource.OPTION_LAX_FEATURE_PROCESSING. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Pop it from the stack. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the adapter from the factory. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the stack is empty, we're done. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the adapter from the factory. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// ================================================================
emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the adapter from the factory. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Pop it off the stack. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Generate a 48 bit node identifier;  // This is an alternative to the IEEE 802 host address, which is not available in Java. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the next one down and then test it for has next. //
emf-2.4.1,WITHOUT_CLASSIFICATION,//ItemProvider/newChildDescriptorsAttributeDelegatedFeature.override.javajetinc
emf-2.4.1,WITHOUT_CLASSIFICATION,// If there is an iterator to prune. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from source.   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// You can only prune once. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Undo the preparation for previous and continue.
emf-2.4.1,WITHOUT_CLASSIFICATION,// ================================================================
emf-2.4.1,WITHOUT_CLASSIFICATION,// We don't create an iterator stack until the root mapping itself has been returned by next once. // After that the stack should be non-empty and the top iterator should yield true for hasNext. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// printAdapters();
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// ================================================================
emf-2.4.1,WITHOUT_CLASSIFICATION,// Keys that will be used to record visibility for the accessors. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// If that iterator is still at the top of the stack... //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the referenced EObjects aren't equal, the feature maps aren't equal. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Allow for a bit-shift of growth. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// If eObject2 has been compared already... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Keep popping the stack until an iterator that has a next is at the top. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// The feature maps must be equal. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Conditionally create the data. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// The first case is the most common case. // It is slightly cheaper to call add without an index since an index will be range checked. //  
emf-2.4.1,WITHOUT_CLASSIFICATION,//  ++modCount //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 68 of value (byte) -19 // Fill 9 of value (byte) 33 // Fill 36 of value (byte) -19 // Fill 3 of value (byte) 33 // Fill 2 of value (byte) -19 // Fill 4 of value (byte) 33 // Fill 30 of value (byte) -19 // Fill 56 of value (byte) 33 // Fill 89 of value (byte) -19 // Fill 18 of value (byte) 33 // Fill 7 of value (byte) -19 // Fill 14 of value (byte) 33 // Fill 2 of value (byte) -87 // Fill 46 of value (byte) 33 // Fill 70 of value (byte) -87 // Fill 26 of value (byte) 33 // Fill 2 of value (byte) -87 // Fill 36 of value (byte) 33
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If we find a match, make this generic type be for this type parameter, // and then stop the whole process."
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// clockseq_low
emf-2.4.1,WITHOUT_CLASSIFICATION,// Guard for no data. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// The system clock has been rewound so the clock sequence must be incremented  // to ensure that a duplicate UUID is not generated. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Guard for no data. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// ================================================================
emf-2.4.1,WITHOUT_CLASSIFICATION,// Suppress default constructor for noninstantiability.
emf-2.4.1,WITHOUT_CLASSIFICATION,// ++modCount //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Ensure that anything can be handled, even if it's not recognized. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.
emf-2.4.1,WITHOUT_CLASSIFICATION,// ================================================================
emf-2.4.1,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.eclipse.emf.ecore.xmi.DOMHelper#getValue(org.w3c.dom.Node)   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// ++modCount //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Strip off the array indices if any. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// ================================================================
emf-2.4.1,WITHOUT_CLASSIFICATION,// The entity handler is the best place to resolve and deresolve URIs since it can do it there just once to produce the entity. // So most often the entity handler will be a URI handler as well and when used as a URI handler will be an identity handler. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Create a page, set the title, and the initial model file name. // //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-2$"
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,"/**   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.   * <!-- begin-user-doc -->   * <!-- end-user-doc -->   * @return the first non-null result returned by a <code>caseXXX</code> call.   * @generated   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface.   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,"/**   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.   * <!-- begin-user-doc -->   * <!-- end-user-doc -->   * @return the first non-null result returned by a <code>caseXXX</code> call.   * @generated   */"
