projectname,classification,commenttext
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Unregister the collection as a change listener to each series in // the collection.
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// do nothing if item is not visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if there is an existing dataset, remove the plot from the list // of change listeners..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the item shapes
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// the textAlignment and the horizontalAlignment are separate things, // but it makes sense for the default textAlignment to match the // title's horizontal alignment..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// or is it a range axis?
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// perform the zoom on each domain axis
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// register the plot as a listener with its axes, datasets, and // renderers..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// lineVisible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// set the new dataset, and register the chart as a change listener..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//int transX = (int) (xx + ww * (x - domainMin) / domainLength); //int transY = (int) (yy - hh * (y - rangeMin) / rangeLength);
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// intentionally blank
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the background
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// we don't use the calendar or numberFormat fields, but equals(Object) // is failing without them being non-null"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// send a dataset change event to self...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// get the source coordinate - this plot has always a VERTICAL // orientation
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// images considered equal only if they're the SAME object // TODO: is there a way to do a better test?
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//  draw units indicator
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// already calculated // already calculated
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// plot is registered as a listener with the existing axis...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the cap if there is one...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// expected
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw text value on screen
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw start of normal range
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//// FILL PAINT //////////////////////////////////////////////////////////
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the axis...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw start of warning range
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw start of critical range
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// pieIndex...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw range indicators...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now check that the chart is usable...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw thermometer outline
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the border
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the outline of the filled polygon
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// calculate the bounds of the template value
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// no domain axis to zoom
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// work out the anchor point
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* lineVisible= */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// extent
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// urlText
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now find the text anchor point
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// send a dataset change event to self...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// otherwise look up the paint list
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// return the override, if there is one..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// return the override, if there is one..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// startAngle
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// adjust text bounds to match string position
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the pointers
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the background if there is one...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// first, expand the viewing area into a drawing frame"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// upperBound
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// lowerBound
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now do the minor tick marks
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// otherwise look up the stroke table
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// PAINT
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// SERIES VISIBLE IN LEGEND (not yet respected by all renderers)
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// now fetch the row data - need to bear in mind that the row // structure may not have an entry for the column key, but that we // have already checked that the key is valid for the 2D structure"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// SERIES VISIBLE (not yet respected by all renderers)
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// otherwise look up the position list
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// STROKE
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// return the override, if there is one..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// return the override, if there is one..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// return the override, if there is one..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// return the override, if there is one..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// font
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// OUTLINE PAINT //////////////////////////////////////////////////////////
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// otherwise look up the paint table
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// otherwise look up the shape list
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// SHAPE
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// otherwise look up the position table
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//// ITEM LABEL FONT //////////////////////////////////////////////////////
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//  Iterate and find all keys below threshold percentThreshold
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// ITEM LABEL VISIBILITY...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// POSITIVE ITEM LABEL POSITION...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// otherwise look up the boolean table
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// OUTLINE STROKE
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//// ITEM LABEL PAINT  ////////////////////////////////////////////////////
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// 'paint' : immutable, no need to clone reference"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// NEGATIVE ITEM LABEL POSITION...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// 'baseStroke' : immutable, no need to clone reference"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// 'outlinePaint' : immutable, no need to clone reference"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// 'stroke' : immutable, no need to clone reference"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// 'basePaint' : immutable, no need to clone reference"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// skip any items that don't need including...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// 'baseItemLabelAnchor' : immutable, no need to clone reference"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//create a temporary vector // set x to some arbitary value (used below)
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// 'baseOutlineStroke' : immutable, no need to clone reference"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// 'basePaint' : immutable, no need to clone reference"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// 'baseItemLabelFont' : immutable, no need to clone reference"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// shapeList // baseShape
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// in this case, every color has a unique value"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// 'postiveItemLabelAnchor' : immutable, no need to clone reference"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// 'itemLabelPaint' : immutable, no need to clone reference"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// 'itemLabelFont' : immutable, no need to clone reference"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// 'itemLabelsVisible' : immutable, no need to clone reference"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// 'baseNegativeItemLabelAnchor' : immutable, no need to clone reference"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// assign a color for each unique value
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"//System.err.print("" creating new outlier list "");"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// === DEPRECATED CODE ===
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// 'outlineStroke' : immutable, no need to clone reference"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// listeners are not restored automatically, but storage must be // provided..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// handle special case where value is less that item zero
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//// TOOL TIP GENERATOR ///////////////////////////////////////////////////
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// special case where the highest x-value is < xLow
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//// URL GENERATOR ////////////////////////////////////////////////////////
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now make a change to the renderer and see if it triggers a plot // change event...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// more values than paints so map // multiple values to the same color
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if there is no plot, there is no dataset to access..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// return the overall setting, if there is one..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// calculate the bar width
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// end class wafermaprenderer
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// correct outcome
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// assign a color for each unique value
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// when the x-values are descending, the upper bound is found by // comparing against xLow"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// should get IllegalArgumentException for negative index
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// handle negative value
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// LEFT POLYGON
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// FIXME: calculate xxLeft and xxRight
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// end foreach map entry // end else
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// handle positive value
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// skip any items that don't need including...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// RIGHT POLYGON
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// RIGHT POLYGON
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// LEFT POLYGON
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check independence
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// SHAPES FILLED
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add an item entity, if this information is being collected"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// '+' because v is negative
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// handle value outside bounds...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// handle rendering separately for the two plot orientations...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// BAR Y
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// look for any keys that we don't already know about...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the blocks
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// the commented out code would be better, but only if // RendererChangeEvent is immutable, which it isn't.  See if there is // a way to fix this..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// upperBound
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// SHAPES VISIBLE
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// contained titles
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// SHAPES FILLED
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// wrong outcome
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// preserves old behaviour
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// LINES VISIBLE
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// row keys...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the blocks
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if multiple axes are mapped, the first in the list should be // returned..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// value 0
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// otherwise look up the generator table
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// nothing is drawn for null...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// put an outline around the data area...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// fetch the series, remove the change listener, then remove the series."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// work out the label anchor point...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// do nothing if both the line and shape are not visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// otherwise look up the paint table
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// return the override, if there is one..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// do nothing if item is not visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// current data point...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// cases 5, 6, 7 and 8"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// return the generator for ALL series, if there is one..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// get the clipping values...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the item label if there is one...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// current data point...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// previous data point...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// set the default item label positions
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// submit the current data point as a crosshair candidate
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// fill background...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// highlight the background corners...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// return the generator for ALL series, if there is one..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// put an outline around the data area...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// ITEM LABEL GENERATOR
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the bar...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check the value we are plotting...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// the bar is not visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// clip left and right bounds to data area
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// URL GENERATOR
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TOOL TIP GENERATOR
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// otherwise look up the generator table
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// defensive check
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// no new methods
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that a legend item needs to be displayed...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// now draw the outlines, if visible..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// FIXME: add setSeriesOutlineStroke(int, Stroke, boolean) ?"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// cases 1, 2, 3 and 4"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// you can add a null list - it would have been better if this // required EMPTY_LIST
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// bar is not visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// BAR Y
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// handle special case of BoxAndWhiskerDataset
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// let the superclass handle it...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// cases 1, 2, 3 and 4"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// PlotOrientation.HORIZONTAL
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// standard deviation lines
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// cases 5, 6, 7 and 8"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// cases 5, 6, 7 and 8"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// cases 9, 10, 11 and 12"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// standard deviation lines
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// === DEPRECATED CODE ===
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// cases 9, 10, 11 and 12"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// draw background image, if there is one..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the outline...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"//ChartEditorManager.getChartEditor(canvas.getDisplay(), this.chart);"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the outline...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// FIXME: add setSeriesOutlinePaint(int, Paint, boolean)?"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// collect entity and tool tip information...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the outline...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// FIXME: add setBaseItemLabelPaint(Paint, boolean) ?"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 00001 - center item only
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// cases 9, 10, 11 and 12"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// submit the current data point as a crosshair candidate
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// cases 1, 2, 3 and 4"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the bar...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// cases 5, 6, 7 and 8"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// submit the current data point as a crosshair candidate
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// bar is not visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// calculate the bar width
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// collect entity and tool tip information...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// DRAW THE BARS...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if we modify the original list, it's best if the URL generator is // not affected"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Y1
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// nothing is drawn for null values...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Y
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the outline...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add a second dataset
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the bar...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// cases 9, 10, 11 and 12"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// cases 1, 2, 3 and 4"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// the clone contains a reference to a CLONE of the original object
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//plotBackgroundPaint;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// nothing is drawn for null values...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// nothing is drawn for null values...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the item labels if there are any...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// no fields to compute...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// && state.getBarWidth() > BAR_OUTLINE_WIDTH_THRESHOLD) {
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// calculate bar width...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// 100 percent, so it will not apply unless changed"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that a legend item needs to be displayed...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// FIXME: add setBaseOutlineStroke(Stroke, boolean) ?"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// CASE 2 : Comparing to another TimePeriod object // -----------------------------------------------
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check independence
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the bar...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add an item entity, if this information is being collected"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// calculate the bar width
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add an item entity, if this information is being collected"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// nothing to do
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// the bar is not visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that a legend item needs to be displayed...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// CASE 2 : Comparing to another TimePeriod object // -----------------------------------------------
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that clone is independent of the original
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// calculate bar width...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the item labels if there are any...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// units
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// nothing is drawn for null values...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// bar is not visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// bar is not visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//// SHAPE /////////////////////////////////////////////////////////////////
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// current data point...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// do nothing if item is not visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// remove old items if necessary, but // don't notify anyone, because that // happens next anyway..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add an item entity, if this information is being collected"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// draw background image, if there is one..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// tick labels visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// tick size
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//standard deviation lines
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Y0
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// fill background...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// current data point...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check key order
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// switch x and y
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// upright bar
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// extend x0's flat bar
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// or: x0s + 2*(x0-x0s)
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// or: x1s + 2*(x1-x1s)
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// the clone and the original share a reference to the SAME dataset
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//plotOutlinePaint;
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//// OUTLINE PAINT /////////////////////////////////////////////////////////
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// BAR Y
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// x1's flat bar
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// get the current data item...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// FIXME: add setSeriesShape(int, Shape, boolean) ?"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// previous data point...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check key order
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check key order
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// BAR WIDTH
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// submit the current data point as a crosshair candidate
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//// PAINT /////////////////////////////////////////////////////////////////
