Document Title,Abstract,Year,PDF Link,label,code,time
,// OnlyOnce inside InterleaveController,,,unknown,no,0
,// Find and set the file for this recent file command,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// @see getStaticLabel,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,"// file New operation may set to null, so just return app name",,,unknown,no,0
,// we stay within the same parent node,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Get the preference for the recent files,,,unknown,no,0
,// FIrst make sure we save the content of the current GUI (since we // will flush it away):,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// Search field,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// Column renderers,,,unknown,no,0
,"// Not in cache, so create new one and cache it",,,unknown,no,0
,// For use by the server script,,,unknown,no,0
,// Do stuff we cannot do as part of threadStarted(),,,unknown,no,0
,// Don't wrap this error - display it as is,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,//is derived from properties only,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,"// optional processing instruction for line 2; e.g. // <?xml-stylesheet type=""text/xsl"" href=""../extras/jmeter-results-detail-report_21.xsl""?> // $NON_NLS-1$",,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,"/*         *  Simple test with single Selection controller         *  Generic Controller         *  + Sampler ""before""         *  + Switch Controller         *  + + Sampler ""zero""         *  + + Sampler ""one""         *  + + Sampler ""two""         *  + + Sampler ""three""         *  + Sampler ""after""         */",,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// Use the test element name for the label,,,unknown,no,0
,"/*         * Generic Controller         * - before         * - While Controller ${VAR}         * - - one         * - - two         * - - Simple Controller         * - - - three         * - - - four         * - after         */",,,unknown,no,0
,// Can be null if called from Config item testEnded() method,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// Calculate response time,,,unknown,no,0
,// Property names to preload into JMeter variables:,,,unknown,no,0
,// Cannot do this as part of threadStarted() because the Config elements have not been processed.,,,unknown,no,0
,// List of active threads,,,unknown,no,0
,// Default checked // $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// Default checked // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// should we return original value?,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// set the endtime for the Thread // Duration is in seconds,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// The Loop Controller panel can be displayed standalone or inside // another panel. For standalone, we want to display the TITLE, NAME, // etc. (everything). However, if we want to display it within another // panel, we just display the Loop Count fields (not the TITLE and // NAME).",,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// used for handling interrupt,,,unknown,no,0
,//$NON-NLS-1$ //$NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$ //$NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$ //$NON-NLS-1$,,,unknown,no,0
,// Entry tends to be ignored ...,,,unknown,no,0
,"// may be null for PUT // In an application/x-www-form-urlencoded request, we only support // parameters, no file upload is allowed",,,unknown,no,0
,// Set if we were successful or not,,,unknown,no,0
,// Only replace default if it is provided,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// GraphAccumVisualizer obsolete, BSFSamplerGui now a TestBean // GraphAccumVisualizer obsolete, BSFSamplerGui now a TestBean // GraphAccumVisualizer now obsolete // CTT changed to use intProp for mode",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Add variables for access to context and variables //$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$ //$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// If blank, only check previous sample when at end of loop // $NON-NLS-1$",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"/*             * GenericController controller = new GenericController();             * GenericController sub_1 = new GenericController();             * sub_1.addTestElement(new IfController(""10<100""));             * sub_1.addTestElement(new IfController(""true==false""));             * controller.addTestElement(sub_1); controller.addTestElement(new             * IfController(""false==false""));             *              * IfController sub_2 = new IfController(); sub_2.setCondition( ""10<10000"");             * GenericController sub_3 = new GenericController();             *              * sub_2.addTestElement(new IfController( "" \""a\"".equals(\""a\"")"" ) );             * sub_3.addTestElement(new IfController(""2>100""));             * sub_3.addTestElement(new IfController(""false==true""));             * sub_2.addTestElement(sub_3); sub_2.addTestElement(new             * IfController(""2==3"")); controller.addTestElement(sub_2);             */",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,//++ JMX file constants - do not change //$NON-NLS-1$,,,unknown,no,0
,////////////////////// Transaction Controller - additional sample //////////////////////////////,,,unknown,no,0
,// Are we processing the first sample?,,,unknown,no,0
,// OK to call TestBeanHelper.prepare(),,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// N.B. we don't wait for the thread to complete, as that would prevent parallel TGs",,,unknown,no,0
,// MAIN PANEL,,,unknown,no,0
,// canvas size,,,unknown,no,0
,"// see if this works // it did not, let's try some other formats",,,unknown,no,0
,"// If clic on the Graph tab, make the graph (without apply interval or filter)",,,unknown,no,0
,//$NON-NLS-1$ //$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"/*     * Class to handle generating the delimited string. - adds the delimiter     * if not the first call - quotes any strings that require it     */",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// The outer sample and the inner loop samples,,,unknown,no,0
,// Force reload data,,,unknown,no,0
,// read first line and forget,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$ //$NON-NLS-1$ $NON-NLS-2$ $NON-NLS-3$ //$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Both these are needed in the list even though they set the same // variable,,,unknown,no,0
,// Not 'else if' because forceReloadData ,,,unknown,no,0
,// read first line and forget,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// It is the sub sampler of the transaction that will be sampled,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// Test to show current problem with InterleaveController // I am not sure if the expected order of the samples // below are correct, because I am not sure if it is // properly defined how the InterleaveController and // OnlyOnceController should function.",,,unknown,no,0
,// Button,,,unknown,no,0
,// Remote exit // Called by RemoteJMeterEngineImpl.rexit() // and by notifyTestListenersOfEnd() iff exitAfterTest is true; // in turn that is called by the run() method and the StopTest class // also called,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Test sending data with default encoding,,,unknown,no,0
,// ignored,,,unknown,no,0
,// default: 10 //$NON-NLS-1$,,,unknown,no,0
,// Process command line property definitions (can occur multiple times),,,unknown,no,0
,"//    private static Configuration getConfiguration(AssertionResult assResult) { //        DefaultConfiguration config = new DefaultConfiguration(ASSERTION_RESULT_TAG_NAME, ""JMeter Save Service""); // //        config.setAttribute(FAILURE_MESSAGE, assResult.getFailureMessage()); //        config.setAttribute(ERROR, """" + assResult.isError()); //        config.setAttribute(FAILURE, """" + assResult.isFailure()); //        return config; //    }",,,unknown,no,0
,// Deliberate use of deprecated method,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// nothing to do,,,unknown,no,0
,"// we call parse with 1 to get only one. // this also means if we change the implementation // to use 2, it would use every other entry and // so on. Not that it is really useful, but a // person could use it that way if they have a // huge gigabyte log file and they only want to // use a quarter of the entries.",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// OK to call TestBeanHelper.prepare(),,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Trigger end of loop condition on all parent controllers of current sampler,,,unknown,no,0
,// fetch in case gets nulled later,,,unknown,no,0
,// TestBeanHelper.prepare() is OK,,,unknown,no,0
,// NOOP,,,unknown,no,0
,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$        ,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"/*     * This is called once for each occurrence in the test plan, before the     * start of the test. The super.clear() method clears the name (and all     * other properties), so it is called last.     */",,,unknown,no,0
,// $NON_NLS-1$,,,unknown,no,0
,"// Mail on userlist reported NPE here - looks like only happens if there are network errors, but check anyway",,,unknown,no,0
,// InterleaveController in inner loop,,,unknown,no,0
,"// N.B. This is only called at the start and end of a thread, so there is not // necessary to cache the search results, thus saving memory",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$ //$NON-NLS-1$,,,unknown,no,0
,"// protected fields: JMeterToolBar class can be use to create another toolbar (plugin, etc.)     //$NON-NLS-1$",,,unknown,no,0
,// the data implementation,,,unknown,no,0
,//,,,unknown,no,0
,// Preserve sign on first byte,,,unknown,no,0
,// Obtain a value of the appropriate type for this property.,,,unknown,no,0
,// do we need to close byte array (or flush it?),,,unknown,no,0
,// The following three can be discussed: should they be from the // first request or from the final one? I chose to do it this way // because that's what browsers do: they show the final URL of the // redirect chain in the location field.,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// not same,,,unknown,no,0
,// Force the table to be at least 70 pixels high,,,unknown,no,0
,// Do nothing; the current time will be returned,,,unknown,no,0
,// en // fr // de // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // ja // zh_CN // zh_TW,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// Condition LABEL // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Prevent instantiation,,,unknown,no,0
,"// If a table cell is being edited, we should accept the current value // and stop the editing before adding a new row.",,,unknown,no,0
,// $NON-NLS-1$ i.e. boolean saveXXX() // $NON-NLS-1$ i.e. void setXXX(boolean) // $NON-NLS-1$ e.g. save_XXX property,,,unknown,no,0
,// VK_PLUS + CTRL_DOWN_MASK did not work...,,,unknown,no,0
,"// Keep the '\' unless it is one of the escapable chars '$' ',' or '\' // N.B. This method is used to parse function parameters, so must treat ',' as special",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"//@GuardedBy(""LOCK"") // Keep track of how many instances are active",,,unknown,no,0
,"// File name sequence number //@GuardedBy(""LOCK"")",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Instance fields are constructed by the client when the instance is create in the test plan // and the field values are then transferred to the server copy by RMI serialisation/deserialisation,,,unknown,no,0
,// process special keys // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Check if the user is trying to save to an existing file,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Whether to skip the delete confirmation dialogue // $NON-NLS-1$,,,unknown,no,0
,// Save parent node for later,,,unknown,no,0
,//Ignored,,,unknown,no,0
,"// Just append all the parameter values, and use that as the post body",,,unknown,no,0
,// Add this node,,,unknown,no,0
,// Ensure the dialog is only created when it is first needed // In turn this avoids scanning the templates until first needed,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Make sure the file ends with proper extension,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// move to the parent,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// move as a child of the next sibling,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// So elements can only be added as children,,,unknown,no,0
,// select the node,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// allow for windows / chars in filename // $NON-NLS-1$ // $NON-NLS-2$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-2$,,,unknown,no,0
,// We must ask the user if it is ok to close current project,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Load the file for this recent file command,,,unknown,no,0
,"// A HTTP POST request, multipart/form-data, simple values, // with \r\n as end of line, which is according to spec, // and with more headers in each multipart",,,unknown,no,0
,// two jars same version // two jars same version,,,unknown,no,0
,// Get the preference for the recent files,,,unknown,no,0
,// Test plan with OnlyOnceController inside inner loop // Set up the test plan,,,unknown,no,0
,"// myRow = f.nextRow(); // assertEquals(3,myRow); // assertEquals(0,f.getNextRow());",,,unknown,no,0
,"// Is this a work in progress ? // No, // not // a // work // in // progress // ...",,,unknown,no,0
,// Create the menu item,,,unknown,no,0
,"// Use the index as the name, used when processing the action",,,unknown,no,0
,// Set the KeyStroke to use,,,unknown,no,0
,// Add the menu item,,,unknown,no,0
,// Add separator as the last item,,,unknown,no,0
,// Update menu items to reflect recent files,,,unknown,no,0
,// requires JMeterTreeNode,,,unknown,no,0
,// package protected to allow access from test code,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// Only update the stored copy of the tree for a full save // refetch, because convertSubTree affects it",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// If there are some recent files, we must make the separator visisble // The separator is the last item in the list",,,unknown,no,0
,// put the gui object back // to the way it was.,,,unknown,no,0
,// Save (Selection) As // Save TestPlan As // Save,,,unknown,no,0
,// Y // Y // Y // Y // sp // M // M // / // D // D // / // H // H // : // M // M // : // S // S // end,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Assume this thread only // 1 per second // Initialise,,,unknown,no,0
,"// Assumes some kind of list is use // If not using a list that retains the order, then the asserts would need to change",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// Note: Windows user preferences are stored relative to: HKEY_CURRENT_USER\Software\JavaSoft\Prefs,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// Do not save, user does not want to overwrite",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// If saveWorkBench ,,,unknown,no,0
,// Enable file revert action if a file is used,,,unknown,no,0
,// pick up headers if failed to execute the request // httpMethod can be null if method is unexpected,,,unknown,no,0
,// Allow display/hide Log Error/Fatal counter,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Allow display/hide LoggerPanel,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// Transparent JButton with no border,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// Allow display/hide toolbar,,,unknown,no,0
,//Ignored,,,unknown,no,0
,//Ignored,,,unknown,no,0
,"// file New operation may set to null, so just return app name",,,unknown,no,0
,"// private static final String ROOTDN = ""rootDn""; // private static final String TEST = ""tesT""; // private static String testValue=""NNNN"";",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Should we allow directories?,,,unknown,no,0
,// Test ignore trailing split characters // Ignore adjacent delimiters,,,unknown,no,0
,// TestStateListener implementation,,,unknown,no,0
,"// Tests for split(String,String,boolean)",,,unknown,no,0
,// Test leading split characters,,,unknown,no,0
,"// enable drag&drop, install a custom transfer handler",,,unknown,no,0
,// Empty string,,,unknown,no,0
,"// Tests for split(String,String,String)",,,unknown,no,0
,// add the toolbar,,,unknown,no,0
,// Empty default,,,unknown,no,0
,// Empty delimiter,,,unknown,no,0
,// Check for file lists specifically,,,unknown,no,0
,// Multiple delimiters,,,unknown,no,0
,// Delimiter same as splitter,,,unknown,no,0
,// The application name // $NON-NLS-1$,,,unknown,no,0
,//???,,,unknown,no,0
,// NOOP,,,unknown,no,0
,// NOOP,,,unknown,no,0
,// ensure that setParameters() is called.,,,unknown,no,0
,// end of buffer,,,unknown,no,0
,// store the following character,,,unknown,no,0
,// Normal exit occurs here,,,unknown,no,0
,// Should not happen with StringReader,,,unknown,no,0
,"// Dropped out, i.e. did not find closing ')'",,,unknown,no,0
,// needed for measuring sending time,,,unknown,no,0
,// Needed for serialisation testing,,,unknown,no,0
,// The default title for the Menu bar,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// No duplicates when adding,,,unknown,no,0
,// add duplicates,,,unknown,no,0
,// add duplicates as per bug,,,unknown,no,0
,"//assertEquals(""t2"",f2.invoke());",,,unknown,no,0
,"//assertEquals(""1a:aa."",f1a.invoke());",,,unknown,no,0
,"// There was an object in map, destroy the temporary and return one in map (oldCtx)",,,unknown,no,0
,// can't call invoke using super class,,,unknown,no,0
,// Args will be provided later,,,unknown,no,0
,// should use original object,,,unknown,no,0
,// Check how Class definition behaves,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// NOOP,,,unknown,no,0
,// used by AbstractReportGui,,,unknown,no,0
,// This stores the state of the TestElement,,,unknown,no,0
,// Ensure we use default bundle,,,unknown,no,0
,// TEXTAREA,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// set the window visible immediately,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // define AWT WM_CLASS string,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Defaults to continue,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// space between borders and text,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Target server panel,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Limit length of log content,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// If LOGGER_PANEL_MAX_LENGTH is 0, it means all log events are kept",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// The current node is now updated,,,unknown,no,0
,// Probably a missing jar,,,unknown,no,0
,// Forget about all GUIs we've created so far: we'll need to re-created // them all!,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// FIrst make sure we save the content of the current GUI (since we // will flush it away):,,,unknown,no,0
,// allow for windows / chars in filename // $NON-NLS-1$ // $NON-NLS-2$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-2$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// Sampler error action buttons,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// are we saving the whole tree?,,,unknown,no,0
,"// In a post request which is not multipart, we only support // parameters, no file upload is allowed",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,"// Node node = tidy.parseDOM(new // ByteArrayInputStream(response.getResponseData()), null);",,,unknown,no,0
,// N.B. originally called clear() // @see also Clearable,,,unknown,no,0
,// Values for TEST_FIELD // N.B. we cannot change the text value as it is in test plans // $NON-NLS-1$,,,unknown,no,0
,// In case parse fails // $NON-NLS-1$ // In case parse fails // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // Make it easier to enter a Tab // $NON-NLS-1$,,,unknown,no,0
,"// $NON-NLS-1$ // don't set empty to keep regexp // regexpField.setText(""""); // $NON-NLS-1$ // $NON-NLS-1$",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// RFC 822 uses ascii per default,,,unknown,no,0
,// set to start of string,,,unknown,no,0
,//+ JMX file attributes // $NON-NLS-1$,,,unknown,no,0
,//$NON_NLS-1$ // don't match the empty category,,,unknown,no,0
,// Do not allow a drop on the drag source selections.,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// TestPlan and WorkBench are the only children of the root,,,unknown,no,0
,//$NON-NLS-1$ //$NON-NLS-1$,,,unknown,no,0
,// re-use node association logic,,,unknown,no,0
,// deal with the jmx files,,,unknown,no,0
,// Get drop location and mode,,,unknown,no,0
,// drop mode == DropMode.ON,,,unknown,no,0
,// expand the destination node,,,unknown,no,0
,// Request validation // $NON-NLS-1$,,,unknown,no,0
,"// If icon has not been defined, then use GUI_CLASS property",,,unknown,no,0
,// this is not the result of a redirect // so break the chain,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// may be null during startup,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Test sending data as UTF-8,,,unknown,no,0
,// Override in order to provide type safety,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Requires Java 7 // $NON-NLS-1$,,,unknown,no,0
,// the copy is disabled,,,unknown,no,0
,// Only try to format if there is a // number,,,unknown,no,0
,// A TestBean is a Java Bean. Just define some properties and they will // automagically show up in the GUI. // A String property:,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Check for file lists specifically,,,unknown,no,0
,// Check for file lists specifically,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Init the tree // Assumes this is only called from GUI mode,,,unknown,no,0
,"// Let others know that the tree content has changed. // This should not be necessary, but without it, nodes are not shown when the user // uses the Close menu item",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// The default is false, so we can remove the property to simplify JMX files // This also allows HTTPDefaults to work for this checkbox",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Container endWindow; // JPopupMenu pop;,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Get the Main Frame.,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// Close any Main Menu that is open,,,unknown,no,0
,// updateMainMenu(((JMeterGUIComponent) // getCurrentNode().getUserObject()).createPopupMenu());,,,unknown,no,0
,// hold the nodes that should be removed on drop,,,unknown,no,0
,// only allow a drag&drop inside the current jvm,,,unknown,no,0
,// if child and a parent are selected : only keep the parent,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,//++ For TestBean implementations only // passed to file or script,,,unknown,no,0
,// sort the selected tree path by row,,,unknown,no,0
,// remove unneeded nodes,,,unknown,no,0
,// errorLogging and successOnlyLogging are mutually exclusive // $NON-NLS-1$,,,unknown,no,0
,// the tree accepts a jmx file ,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
