ID,projectname,classification,Abstract,label
209,httpd,UNKNOWN,/* run the tests */,undetermined
210,httpd,UNKNOWN,"/*
     * XXX: a way to calculate the stats without requiring O(requests) memory
     * XXX: would be nice.
     */",undetermined
211,httpd,UNKNOWN,/* add default headers if necessary */,undetermined
212,httpd,UNKNOWN,"/* Host: header not overridden, add default value to hdrs */",undetermined
213,httpd,UNKNOWN,"/* Header overridden, no need to add, as it is already in hdrs */",undetermined
214,httpd,UNKNOWN,"/* User-Agent: header not overridden, add default value to hdrs */",undetermined
215,httpd,UNKNOWN,"/* Header overridden, no need to add, as it is already in hdrs */",undetermined
216,httpd,UNKNOWN,"/* Accept: header not overridden, add default value to hdrs */",undetermined
217,httpd,UNKNOWN,"/* Header overridden, no need to add, as it is already in hdrs */",undetermined
218,httpd,UNKNOWN,/* setup request */,undetermined
219,httpd,UNKNOWN,"/*
     * Combine headers and (optional) post file into one continuous buffer
     */",undetermined
220,httpd,UNKNOWN,/* NOT_ASCII */,undetermined
221,httpd,UNKNOWN,/* This only needs to be done once */,undetermined
222,httpd,UNKNOWN,/* This too */,undetermined
223,httpd,UNKNOWN,/* ok - lets start */,undetermined
224,httpd,UNKNOWN,/* Output the results if the user terminates the run early. */,undetermined
225,httpd,UNKNOWN,/* initialise lots of requests */,undetermined
226,httpd,UNKNOWN,"/*
             * If the connection isn't connected how can we check it?
             */",undetermined
227,httpd,UNKNOWN,"/*
             * Notes: APR_POLLHUP is set after FIN is received on some
             * systems, so treat that like APR_POLLIN so that we try to read
             * again.
             *
             * Some systems return APR_POLLERR with APR_POLLHUP.  We need to
             * call read_connection() for APR_POLLHUP, so check for
             * APR_POLLHUP first so that a closed connection isn't treated
             * like an I/O error.  If it is, we never figure out that the
             * connection is done and we loop here endlessly calling
             * apr_poll().
             */",undetermined
228,httpd,UNKNOWN,"/* avoid apr_poll/EINPROGRESS loop on HP-UX, let recv discover ECONNREFUSED */",undetermined
229,httpd,UNKNOWN,/* ------------------------------------------------------- */,undetermined
230,httpd,UNKNOWN,/* display copyright information */,undetermined
231,httpd,UNKNOWN,/* display usage information */,undetermined
232,httpd,UNKNOWN,"/* 80 column ruler:  ********************************************************************************
 */",undetermined
233,httpd,UNKNOWN,/* ------------------------------------------------------- */,undetermined
234,httpd,UNKNOWN,/* split URL into parts */,undetermined
235,httpd,UNKNOWN,/* Save a copy for the proxy */,undetermined
236,httpd,UNKNOWN,/* IPv6 numeric address string */,undetermined
237,httpd,UNKNOWN,/* no port specified */,undetermined
238,httpd,UNKNOWN,/* ------------------------------------------------------- */,undetermined
239,httpd,UNKNOWN,"/* read data to POST/PUT from file, save contents and length */",undetermined
240,httpd,UNKNOWN,/* ------------------------------------------------------- */,undetermined
241,httpd,UNKNOWN,/* sort out command-line args and call test */,undetermined
242,httpd,UNKNOWN,/* table defaults  */,undetermined
243,httpd,UNKNOWN,/* 0.0.0.0 or :: */,undetermined
244,httpd,UNKNOWN,/* timeout value */,undetermined
245,httpd,UNKNOWN,"/* need to size data array on
                                             * something */",undetermined
246,httpd,UNKNOWN,"/*
                 * assume username passwd already to be in colon separated form.
                 * Ready to be uu-encoded.
                 */",undetermined
247,httpd,UNKNOWN,"/*
                 * assume username passwd already to be in colon separated form.
                 */",undetermined
248,httpd,UNKNOWN,"/*
                 * allow override of some of the common headers that ab adds
                 */",undetermined
249,httpd,UNKNOWN,"/*
                 * if any of the following three are used, turn on html output
                 * automatically
                 */",undetermined
250,httpd,UNKNOWN,"/*
                     * assume proxy-name[:port]
                     */",undetermined
251,httpd,UNKNOWN,/* Print line every 10% of requests */,undetermined
252,httpd,UNKNOWN,"/* but never more often than once every 100
                                 * connections. */",undetermined
253,httpd,UNKNOWN,/* Keep memory usage as low as possible */,undetermined
254,httpd,UNKNOWN,"/* Ignore writes to connections that
                                         * have been closed at the other end. */",undetermined
255,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined
256,httpd,UNKNOWN,"/*
 * Given one or more group identifers on the command line (e.g.,
 * ""httpd"" or ""#-1""), figure out whether they'll be valid for
 * the server to use at run-time.
 *
 * If a groupname isn't found, or we can't setgid() to it, return
 * -1.  If all groups are valid, return 0.
 *
 * This may need to be run as the superuser for the setgid() to
 * succeed; running it as any other user may result in a false
 * negative.
 */",undetermined
257,httpd,UNKNOWN,"/*
     * Assume success. :-)
     */",undetermined
258,httpd,UNKNOWN,"/*
         * If it's from a 'Group #-1' statement, get the numeric value
         * and skip the group lookup stuff.
         */",undetermined
259,httpd,UNKNOWN,"/*
         * A NULL return means no such group was found, so we're done
         * with this one.
         */",undetermined
260,httpd,UNKNOWN,"/*
             * See if we can switch to the numeric GID we have. If so,
             * all well and good; if not, well..
             */",undetermined
261,httpd,UNKNOWN,"/*
     * Worst-case return value.
     */",undetermined
262,httpd,UNKNOWN,"/*
 * Local Variables:
 * mode: C
 * c-file-style: ""bsd""
 * End:
 */",undetermined
263,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined
264,httpd,UNKNOWN,"/* For EXIT_SUCCESS, EXIT_FAILURE */",undetermined
265,httpd,UNKNOWN,/* For execl */,undetermined
266,httpd,UNKNOWN,/* Command line arguments */,undetermined
267,httpd,UNKNOWN,"/* Ok, so we need a file that has file descriptor 0 (which
             * FastCGI wants), but points to our socket.  This isn't really
             * possible in APR, so we cheat a bit.  I have no idea how to
             * do this on a non-unix platform, so for now this is platform
             * specific.  Ick.
             *
             * Note that this has to happen post-detach, otherwise fd 0
             * gets closed during apr_proc_detach and it's all for nothing.
             *
             * Unfortunately, doing this post detach means we have no way
             * to let anyone know if there's a problem at this point :( */",undetermined
268,httpd,UNKNOWN,"/* XXX Can't use apr_proc_create because there's no way to get
             *     infd into the procattr without going through another dup2,
             *     which means by the time it gets to the fastcgi process it
             *     is no longer fd 0, so it doesn't work.  Sigh. */",undetermined
269,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined
270,httpd,UNKNOWN,"/*
 * htcacheclean.c: simple program for cleaning of
 * the disk cache of the Apache HTTP server
 *
 * Contributed by Andreas Steinmetz <ast domdv.de>
 * 8 Oct 2004
 */",undetermined
271,httpd,UNKNOWN,/* define the following for debugging */,undetermined
272,httpd,UNKNOWN,"/*
 * Note: on Linux delays <= 2ms are busy waits without
 *       scheduling, so never use a delay <= 2ms below
 */",undetermined
273,httpd,UNKNOWN,/* usecs */,undetermined
274,httpd,UNKNOWN,/* be nice after this amount of delete ops */,undetermined
275,httpd,UNKNOWN,/* maximum stat attempts for a file */,undetermined
276,httpd,UNKNOWN,/* usecs */,undetermined
277,httpd,UNKNOWN,/* headers file */,undetermined
278,httpd,UNKNOWN,/* body file */,undetermined
279,httpd,UNKNOWN,/* temporary file */,undetermined
280,httpd,UNKNOWN,/* secs */,undetermined
281,httpd,UNKNOWN,"/* type of file/fileset: TEMP, HEADER, DATA, HEADERDATA */",undetermined
282,httpd,UNKNOWN,/* headers file modification time */,undetermined
283,httpd,UNKNOWN,/* body file modification time */,undetermined
284,httpd,UNKNOWN,/* headers file size */,undetermined
285,httpd,UNKNOWN,/* body or temporary file size */,undetermined
286,httpd,UNKNOWN,/* file/fileset base name */,undetermined
287,httpd,UNKNOWN,/* cache entry exiration time */,undetermined
288,httpd,UNKNOWN,/* cache entry time of last response to client */,undetermined
289,httpd,UNKNOWN,/* headers file modification time */,undetermined
290,httpd,UNKNOWN,/* body file modification time */,undetermined
291,httpd,UNKNOWN,/* headers file size */,undetermined
292,httpd,UNKNOWN,/* body or temporary file size */,undetermined
293,httpd,UNKNOWN,/* fileset base name */,undetermined
294,httpd,UNKNOWN,/* file deletion count for nice mode */,undetermined
295,httpd,UNKNOWN,/* flag: true if SIGINT or SIGTERM occurred */,undetermined
296,httpd,UNKNOWN,/* flag: true means user said apache is not running */,undetermined
297,httpd,UNKNOWN,/* flag: true means print statistics */,undetermined
298,httpd,UNKNOWN,/* flag: true means nice mode is activated */,undetermined
299,httpd,UNKNOWN,"/* flag: true means dry run, don't actually delete
                                 anything */",undetermined
300,httpd,UNKNOWN,/* flag: true means directories should be deleted */,undetermined
301,httpd,UNKNOWN,/* flag: true means list cached urls */,undetermined
302,httpd,UNKNOWN,/* flag: true means list cached urls */,undetermined
303,httpd,UNKNOWN,/* string length of the path to the proxy directory */,undetermined
304,httpd,UNKNOWN,/* start time of this processing run */,undetermined
305,httpd,UNKNOWN,/* stderr file handle */,undetermined
