ID,projectname,classification,Abstract,label,easy_code
196,httpd,UNKNOWN,/* check response code */,undetermined,no
197,httpd,UNKNOWN,/* really HTTP/1.x_ */,undetermined,no
198,httpd,UNKNOWN,/* terminate at end of header */,undetermined,no
199,httpd,UNKNOWN,/* for benefit of MSIIS */,undetermined,no
200,httpd,UNKNOWN,"/* handle NCSA, which sends Content-length: */",undetermined,no
201,httpd,UNKNOWN,/* response to HEAD doesn't have entity body */,undetermined,no
202,httpd,UNKNOWN,/* The response may not have a Content-Length header */,undetermined,no
203,httpd,UNKNOWN,"/* outside header, everything we have read is entity body */",undetermined,no
204,httpd,UNKNOWN,/* finished a keep-alive connection */,undetermined,no
205,httpd,UNKNOWN,/* save out time */,undetermined,no
206,httpd,UNKNOWN,/* first time here */,undetermined,no
207,httpd,UNKNOWN,/* zero connect time with keep-alive */,undetermined,no
208,httpd,UNKNOWN,/* --------------------------------------------------------- */,undetermined,no
209,httpd,UNKNOWN,/* run the tests */,undetermined,no
210,httpd,UNKNOWN,"/*
     * XXX: a way to calculate the stats without requiring O(requests) memory
     * XXX: would be nice.
     */",undetermined,no
211,httpd,UNKNOWN,/* add default headers if necessary */,undetermined,no
212,httpd,UNKNOWN,"/* Host: header not overridden, add default value to hdrs */",undetermined,no
213,httpd,UNKNOWN,"/* Header overridden, no need to add, as it is already in hdrs */",undetermined,no
214,httpd,UNKNOWN,"/* User-Agent: header not overridden, add default value to hdrs */",undetermined,no
215,httpd,UNKNOWN,"/* Header overridden, no need to add, as it is already in hdrs */",undetermined,no
216,httpd,UNKNOWN,"/* Accept: header not overridden, add default value to hdrs */",undetermined,no
217,httpd,UNKNOWN,"/* Header overridden, no need to add, as it is already in hdrs */",undetermined,no
218,httpd,UNKNOWN,/* setup request */,undetermined,no
219,httpd,UNKNOWN,"/*
     * Combine headers and (optional) post file into one continuous buffer
     */",undetermined,no
220,httpd,UNKNOWN,/* NOT_ASCII */,undetermined,no
221,httpd,UNKNOWN,/* This only needs to be done once */,undetermined,no
222,httpd,UNKNOWN,/* This too */,undetermined,no
223,httpd,UNKNOWN,/* ok - lets start */,undetermined,no
224,httpd,UNKNOWN,/* Output the results if the user terminates the run early. */,undetermined,no
225,httpd,UNKNOWN,/* initialise lots of requests */,undetermined,no
226,httpd,UNKNOWN,"/*
             * If the connection isn't connected how can we check it?
             */",undetermined,no
227,httpd,UNKNOWN,"/*
             * Notes: APR_POLLHUP is set after FIN is received on some
             * systems, so treat that like APR_POLLIN so that we try to read
             * again.
             *
             * Some systems return APR_POLLERR with APR_POLLHUP.  We need to
             * call read_connection() for APR_POLLHUP, so check for
             * APR_POLLHUP first so that a closed connection isn't treated
             * like an I/O error.  If it is, we never figure out that the
             * connection is done and we loop here endlessly calling
             * apr_poll().
             */",undetermined,no
228,httpd,UNKNOWN,"/* avoid apr_poll/EINPROGRESS loop on HP-UX, let recv discover ECONNREFUSED */",undetermined,no
229,httpd,UNKNOWN,/* ------------------------------------------------------- */,undetermined,no
230,httpd,UNKNOWN,/* display copyright information */,undetermined,no
231,httpd,UNKNOWN,/* display usage information */,undetermined,no
232,httpd,UNKNOWN,"/* 80 column ruler:  ********************************************************************************
 */",undetermined,no
233,httpd,UNKNOWN,/* ------------------------------------------------------- */,undetermined,no
234,httpd,UNKNOWN,/* split URL into parts */,undetermined,no
235,httpd,UNKNOWN,/* Save a copy for the proxy */,undetermined,no
236,httpd,UNKNOWN,/* IPv6 numeric address string */,undetermined,no
237,httpd,UNKNOWN,/* no port specified */,undetermined,no
238,httpd,UNKNOWN,/* ------------------------------------------------------- */,undetermined,no
239,httpd,UNKNOWN,"/* read data to POST/PUT from file, save contents and length */",undetermined,no
240,httpd,UNKNOWN,/* ------------------------------------------------------- */,undetermined,no
241,httpd,UNKNOWN,/* sort out command-line args and call test */,undetermined,no
242,httpd,UNKNOWN,/* table defaults  */,undetermined,no
243,httpd,UNKNOWN,/* 0.0.0.0 or :: */,undetermined,no
244,httpd,UNKNOWN,/* timeout value */,undetermined,no
245,httpd,UNKNOWN,"/* need to size data array on
                                             * something */",undetermined,no
246,httpd,UNKNOWN,"/*
                 * assume username passwd already to be in colon separated form.
                 * Ready to be uu-encoded.
                 */",undetermined,no
247,httpd,UNKNOWN,"/*
                 * assume username passwd already to be in colon separated form.
                 */",undetermined,no
248,httpd,UNKNOWN,"/*
                 * allow override of some of the common headers that ab adds
                 */",undetermined,no
249,httpd,UNKNOWN,"/*
                 * if any of the following three are used, turn on html output
                 * automatically
                 */",undetermined,no
250,httpd,UNKNOWN,"/*
                     * assume proxy-name[:port]
                     */",undetermined,no
251,httpd,UNKNOWN,/* Print line every 10% of requests */,undetermined,no
252,httpd,UNKNOWN,"/* but never more often than once every 100
                                 * connections. */",undetermined,no
253,httpd,UNKNOWN,/* Keep memory usage as low as possible */,undetermined,no
254,httpd,UNKNOWN,"/* Ignore writes to connections that
                                         * have been closed at the other end. */",undetermined,no
255,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined,no
256,httpd,UNKNOWN,"/*
 * Given one or more group identifers on the command line (e.g.,
 * ""httpd"" or ""#-1""), figure out whether they'll be valid for
 * the server to use at run-time.
 *
 * If a groupname isn't found, or we can't setgid() to it, return
 * -1.  If all groups are valid, return 0.
 *
 * This may need to be run as the superuser for the setgid() to
 * succeed; running it as any other user may result in a false
 * negative.
 */",undetermined,no
257,httpd,UNKNOWN,"/*
     * Assume success. :-)
     */",undetermined,no
258,httpd,UNKNOWN,"/*
         * If it's from a 'Group #-1' statement, get the numeric value
         * and skip the group lookup stuff.
         */",undetermined,no
259,httpd,UNKNOWN,"/*
         * A NULL return means no such group was found, so we're done
         * with this one.
         */",undetermined,no
260,httpd,UNKNOWN,"/*
             * See if we can switch to the numeric GID we have. If so,
             * all well and good; if not, well..
             */",undetermined,no
261,httpd,UNKNOWN,"/*
     * Worst-case return value.
     */",undetermined,no
262,httpd,UNKNOWN,"/*
 * Local Variables:
 * mode: C
 * c-file-style: ""bsd""
 * End:
 */",undetermined,no
263,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined,no
264,httpd,UNKNOWN,"/* For EXIT_SUCCESS, EXIT_FAILURE */",undetermined,no
265,httpd,UNKNOWN,/* For execl */,undetermined,no
266,httpd,UNKNOWN,/* Command line arguments */,undetermined,no
267,httpd,UNKNOWN,"/* Ok, so we need a file that has file descriptor 0 (which
             * FastCGI wants), but points to our socket.  This isn't really
             * possible in APR, so we cheat a bit.  I have no idea how to
             * do this on a non-unix platform, so for now this is platform
             * specific.  Ick.
             *
             * Note that this has to happen post-detach, otherwise fd 0
             * gets closed during apr_proc_detach and it's all for nothing.
             *
             * Unfortunately, doing this post detach means we have no way
             * to let anyone know if there's a problem at this point :( */",undetermined,no
268,httpd,UNKNOWN,"/* XXX Can't use apr_proc_create because there's no way to get
             *     infd into the procattr without going through another dup2,
             *     which means by the time it gets to the fastcgi process it
             *     is no longer fd 0, so it doesn't work.  Sigh. */",undetermined,no
269,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined,no
270,httpd,UNKNOWN,"/*
 * htcacheclean.c: simple program for cleaning of
 * the disk cache of the Apache HTTP server
 *
 * Contributed by Andreas Steinmetz <ast domdv.de>
 * 8 Oct 2004
 */",undetermined,no
271,httpd,UNKNOWN,/* define the following for debugging */,undetermined,no
272,httpd,UNKNOWN,"/*
 * Note: on Linux delays <= 2ms are busy waits without
 *       scheduling, so never use a delay <= 2ms below
 */",undetermined,no
273,httpd,UNKNOWN,/* usecs */,undetermined,no
274,httpd,UNKNOWN,/* be nice after this amount of delete ops */,undetermined,no
275,httpd,UNKNOWN,/* maximum stat attempts for a file */,undetermined,no
276,httpd,UNKNOWN,/* usecs */,undetermined,no
277,httpd,UNKNOWN,/* headers file */,undetermined,no
278,httpd,UNKNOWN,/* body file */,undetermined,no
279,httpd,UNKNOWN,/* temporary file */,undetermined,no
280,httpd,UNKNOWN,/* secs */,undetermined,no
281,httpd,UNKNOWN,"/* type of file/fileset: TEMP, HEADER, DATA, HEADERDATA */",undetermined,no
282,httpd,UNKNOWN,/* headers file modification time */,undetermined,no
283,httpd,UNKNOWN,/* body file modification time */,undetermined,no
284,httpd,UNKNOWN,/* headers file size */,undetermined,no
285,httpd,UNKNOWN,/* body or temporary file size */,undetermined,no
286,httpd,UNKNOWN,/* file/fileset base name */,undetermined,no
287,httpd,UNKNOWN,/* cache entry exiration time */,undetermined,no
288,httpd,UNKNOWN,/* cache entry time of last response to client */,undetermined,no
289,httpd,UNKNOWN,/* headers file modification time */,undetermined,no
290,httpd,UNKNOWN,/* body file modification time */,undetermined,no
291,httpd,UNKNOWN,/* headers file size */,undetermined,no
292,httpd,UNKNOWN,/* body or temporary file size */,undetermined,no
293,httpd,UNKNOWN,/* fileset base name */,undetermined,no
294,httpd,UNKNOWN,/* file deletion count for nice mode */,undetermined,no
